6180
2133	10	5
2851	24	10
2946	2月	5
1522	Ls	5
644	info	36
645	wulali	36
646	www	36
164	一下子	38
224	一两	15
340	一会儿	39
1033	一共	6
1311	一刻	6
1260	一动不动	17
2533	一千	7
1566	一半	30
1169	一口气	15
1416	一句话	18
1967	一只猫	10
1481	一向	20
353	一块	45
707	一大	77
863	一头	27
1626	一定会	12
2	一家	58
676	一对	14
418	一小	8
1268	一屁股	9
1692	一幕	7
2346	一心	10
308	一扇门	11
1444	一把抓	20
1592	一旁	12
1502	一时间	12
92	一条腿	6
1181	一条路	5
2669	一条龙	5
1354	一模一样	16
186	一段时间	7
2489	一滑	5
286	一点儿	79
225	一瘸一拐	14
106	一百	15
2580	一眨	5
1250	一眨眼	8
986	一眼	76
2904	一瞬间	6
2146	一秒钟	5
2914	一窝	5
2665	一节课	6
2022	一行	5
2386	一言不发	6
893	一跃而起	6
41	一路	6
367	一路上	9
3	一道	59
198	一部分	11
2198	一闪	6
625	一阵	64
2605	万圣节	5
1106	三十	5
1880	三叶草	10
1088	三步并作两步	6
618	上前	23
2641	上午	8
789	上学	12
2015	上帝	5
1659	上床睡觉	8
1992	上方	16
1968	上星期	5
287	上楼	13
977	上次	22
1231	上班	8
2333	上空	10
2680	上课	12
2702	上过	5
1248	下午	19
1818	下巴	15
2862	下手	10
250	下楼	14
1312	下楼梯	8
2929	下次	9
2142	下落	8
2654	下课	13
932	不以为然	9
1675	不住	11
567	不停	67
1145	不出	9
2565	不利	23
836	不到	30
2635	不动	7
1855	不同寻常	5
419	不在	21
420	不在乎	8
2418	不好	10
774	不安	13
485	不幸	7
482	不快	5
572	不愿	23
2037	不敢相信	19
2986	不来	7
2446	不用说	5
2722	不由自主	7
341	不知	33
1152	不等	5
1642	不算	5
1932	不算什么	6
2919	不管是谁	5
1535	不耐烦	38
1013	不肯	18
2051	不行	16
354	不见	40
1808	不解	7
696	不让	33
926	不许	23
2387	不说	10
517	不起作用	5
619	丑陋	10
2390	专心	13
733	世界	22
377	世界杯	20
872	世界杯赛	37
2374	东山再起	8
1386	东张西望	9
288	丝	40
2164	丝毫	12
2229	丢	7
885	丢脸	5
2034	两只手	9
2789	两样	6
2822	两步	6
2643	两节	5
289	两边	16
1061	严厉	21
1867	严肃	18
2208	个头	8
1273	中午	5
1638	中央	17
2748	中心	7
309	中的	15
2808	丰盛	5
2064	串	8
2823	临时	6
2505	丹尼斯	5
2542	丹尼斯·克里维	6
338	主人	87
429	主动	7
2576	主宾席	10
426	主意	7
2071	丽	9
2355	丽塔·斯基特	24
2725	举动	6
626	举起	65
2962	之下	5
52	之中	5
4	之内	5
627	之外	9
1868	之间	36
2551	乌贼	6
2870	乌黑	10
2052	乐趣	6
2639	乔丹	14
53	也许	80
1765	习惯	9
708	书	26
2703	书包	25
837	书本	10
1993	买了	8
697	乱	5
790	乱子	6
677	乱蓬蓬	9
1543	了不起	17
1639	争论	7
2479	争霸赛	90
2691	事件	8
832	事儿	19
1014	事实	9
421	事情	120
1796	二十	22
20	五十	16
134	交换	8
2362	交给	6
1396	交谈	17
1269	享受	6
2990	亲	7
1769	亲切	6
1694	亲吻	8
858	亲爱的	33
2200	人影	12
1710	人数	5
1916	人物	8
2356	人类	5
54	人缘	5
93	人群	42
3041	人质	14
3019	人鱼	23
1178	什么事	33
483	仆人	17
1062	仇恨	7
607	今晚	36
1752	介绍	17
2539	从头到脚	5
1900	从未见过	15
107	从来不	13
168	从没	19
914	从那以后	5
678	仔细	51
2363	他俩	11
1327	他用	28
1905	付	8
1830	代表	17
757	令	13
507	令人	30
2375	以往	6
2503	仪式	8
2552	任何人	12
1026	份	35
620	仿佛	59
462	伏地魔	173
1034	休息	9
2629	休息室	49
2780	众人	6
1923	伙计	8
2165	传到	5
329	传来	65
2694	伤	8
2178	伤口	9
169	伤害	17
2322	伤心	6
652	伤疤	70
758	伤痛	5
3055	伤风	6
1292	伦敦	6
470	伯莎·乔金斯	24
980	伸	8
759	伸出	30
1355	伸手	18
2721	伸直	5
383	伸进	21
873	位	66
2518	位子	7
1633	位置	21
2255	低	10
1635	低声	48
1059	低头	55
2005	低沉	17
199	住	42
94	住在	15
1918	体格	5
1828	体育	6
2009	体育馆	18
2417	体面	5
170	作	17
2392	作业	12
1091	作出	5
463	作用	11
641	作者	36
3081	佬	5
2138	使出	7
390	使劲	41
310	侧	11
518	侮辱	12
1218	保加利亚	31
1887	保加利亚人	7
1645	保加利亚队	7
427	保护	39
2958	保持沉默	7
2723	保持警惕	6
503	保证	27
838	信	51
2978	信任	7
1117	信封	8
55	俩	50
1640	修剪	5
2335	修改	7
2242	修长	5
2900	俯下	5
1233	俯冲	8
2922	俱乐部	5
2284	倒吸	6
628	倒地	13
1585	倒进	5
2309	倒霉	10
1004	借口	9
2987	值得	5
776	倾听	10
490	假	14
2151	假动作	5
508	假期	7
2593	假腿	5
56	假装	25
1616	做出	18
2714	做好	8
981	做梦	7
933	做法	6
278	停	19
2730	停下	10
2815	停下来	5
330	停住	24
1343	停止	28
57	健康	5
2306	偶然	5
1072	偷	15
125	偷偷	21
2887	偷偷地	5
2469	偷听	12
2775	傍晚	7
2376	催眠	6
2443	傲	19
2843	傲慢	5
966	傻	7
1129	傻乎乎	6
392	傻瓜	11
2187	傻笑	8
2790	傻话	5
453	像是	36
95	僵硬	6
58	儿子	47
1356	兄弟	7
679	充满	19
2667	先是	6
2025	光滑	11
290	光线	16
1063	光芒	15
1711	克	7
1192	克制	9
1558	克山	13
1559	克鲁	14
2310	免得	5
2201	兜帽	11
1835	入口处	11
760	全	13
2000	全景	21
2636	全校	5
2647	全班同学	18
438	全身	10
2630	公共	45
2844	公平	8
2237	公正	8
2610	六七	6
1080	关上	25
904	关在	9
59	关心	13
187	关注	5
1101	关系	17
60	兴奋	62
1938	兴致	5
608	兴趣	7
1378	兴高采烈	12
149	其他人	38
2545	其他同学	13
2207	具	5
1548	养	8
915	兽	5
61	内心	26
2564	再一	10
1015	再也	20
3079	再来	5
1428	冒出	26
1670	冒出来	10
1591	冒烟	5
2910	冒着	7
2086	冒险	6
839	写	48
861	写下	7
823	写信	22
3069	冥想	18
2688	冬天	5
342	冰冷	25
2490	冲了	6
1996	冲到	6
1193	冲动	7
2103	冲向	6
1094	冲着	16
1131	冲突	5
1200	冲进	12
445	决不会	9
2994	决斗	10
2084	决赛	6
2524	冷	6
108	冷冰冰	13
606	冷冷地	20
1410	冷气	7
2594	冷淡	5
2294	冷酷	12
21	准	10
2081	准备好	5
753	凌晨	11
2873	凝视着	12
2275	几位	13
1102	几张	7
311	几步	26
2893	凤凰	11
2531	凳子	13
2671	凶狠	10
1251	出发	15
449	出声	5
2687	出生	7
1770	出色	13
1610	击中	15
2913	击昏	10
1831	击球手	9
62	分	23
992	分之一	5
1805	分开	6
1081	分钟	43
2502	分院	13
1741	划破	5
2519	划过	5
1137	列车	10
77	刚刚	27
2506	判断	6
2161	利	6
692	利——	26
1380	利嘴	5
886	利用	16
2330	别动	5
1712	别忘了	5
2809	别扭	6
1705	到来	11
1713	到达	12
2907	制服	9
3004	制造	5
2043	刺	13
1733	刺痛	5
355	刺耳	19
2617	剂	12
279	前门	10
2728	剜	5
2299	剧烈地	9
693	剧痛	8
1073	剩下	21
1092	副	60
63	力气	13
801	力量	20
1537	办公室	80
840	办法	59
2701	功课	8
709	动	25
1952	动作	15
2277	动弹	5
1753	动物	31
934	动身	5
226	动静	14
573	努力	14
1035	劲儿	19
1846	劳动	5
2600	勇士	112
2783	勇士们	19
2177	勇敢	10
410	勇气	7
1797	勉强	10
2405	包	8
1959	包厢	28
1693	包括	9
3080	包袱	6
2409	包裹	9
2060	匆忙	5
2895	匈牙利	9
3089	匕首	6
171	医生	6
1293	医院	16
802	十一	6
1756	十七	12
1714	十万	5
464	十三	11
543	十二	21
1530	十五	5
2439	十字	6
1563	千万别	6
2342	千方百计	5
2135	升到	9
954	升起	7
2710	午饭	7
2901	半夜	6
1381	半夜三更	5
2520	半月形	5
2209	半空	7
2967	单独	5
2557	南瓜	15
993	占	9
2371	占卜	18
2338	卡	11
2795	卡卡	117
2803	卡卡洛夫	17
1931	卢多·巴格曼	12
2513	卢平	7
661	卧室	16
1016	印	12
1927	印象	11
525	危险	38
1549	却是	9
1782	卷	12
982	卷起	5
1151	厉声	19
209	厉害	40
1313	压	9
813	压低	32
2302	压抑	5
437	压根儿	7
439	厌恶	19
430	厌烦	7
2974	厕所	7
291	厚厚的	17
1829	原	5
5	原先	20
2329	原原本本	7
210	原因	8
1760	原谅	6
251	厨房	38
1392	厨房里	20
761	去年	22
841	去找	26
662	去拿	8
117	参加	93
2611	参赛	5
416	又是	33
1695	友好	8
2601	友谊	7
584	双	23
653	双手	46
874	双胞胎	15
1734	双脚	13
574	双腿	7
1299	双臂	12
22	反复	9
1495	反对	7
96	反感	6
2739	反抗	5
1660	反正	12
1748	发	29
1468	发亮	5
1981	发光	6
356	发出	92
3085	发射	9
440	发抖	18
1462	发明	7
23	发现	139
814	发现自己	16
24	发生	73
2896	发表	6
2911	发誓	6
2407	取	6
3010	取出	5
1646	受	13
762	受伤	12
536	变	17
1612	变出	26
967	变化	7
2656	变形	19
6	变得	68
25	口	42
2626	口令	11
491	口吻	16
2120	口哨	8
172	口气	62
1111	口袋	48
140	古怪	43
591	古老	6
376	句	56
1017	句话	10
188	只好	24
431	只想	13
454	只能	21
1449	只见	33
1617	只顾	14
3001	叫喊	7
2261	叫声	16
141	可不	14
833	可不是	8
26	可怕	40
1036	可怜	16
1557	可爱	6
791	可笑	5
1847	可能会	9
2620	台阶	17
2939	右	6
2091	右侧	5
1706	右边	16
875	司	27
1627	司长	9
1069	叹	14
1234	叽叽喳喳	8
1300	吃午饭	10
2664	吃吃	7
1037	吃完	11
815	吃惊	45
983	吃早饭	14
1569	吃饭	13
710	各种各样	8
734	合上	8
1540	合作	6
422	合适	18
2075	吉	8
2058	吉祥物	7
2525	同伴	6
1005	同学	40
2585	同学们	44
1398	同情	6
1227	同意	17
78	名叫	12
698	名字	97
1771	后背	12
357	后脑勺	5
1365	后退	11
1456	吐	14
1351	向前	27
312	向右	5
1687	吓了一跳	11
27	吓人	19
2050	吓坏	9
539	吓得	18
499	否认	5
118	吧台	8
1570	吩咐	10
1515	含糊地	6
1819	听不见	14
562	听从	9
103	听到	47
2283	听听	7
1729	听得见	5
2583	听清	6
331	听见	182
173	听说	27
1170	吸	16
735	吸引	10
1070	吹	5
2792	吻	5
1517	吼	6
1982	吼叫	9
1085	吼道	28
1798	告别	10
1188	告诉他	34
2677	呕吐	8
617	呜咽	5
3046	周刊	8
2385	周末	11
2263	呻吟	12
1425	呼吸	25
654	呼哧呼哧	5
537	呼噜	7
2855	命	13
2191	命令	8
1338	咆哮	13
519	咒	118
711	咒语	77
2184	咧嘴	12
2824	咧开嘴笑	8
1264	咬	9
1158	咬牙切齿	6
1125	咬着牙	5
1593	咯咯	23
2334	哆嗦	5
415	哈利·波特	120
514	哈哈大笑	14
1676	哈欠	9
629	响	33
2082	响亮	15
630	响起	28
876	哥哥	7
2285	哭	7
2316	哭泣	18
2759	唠叨	5
42	唤醒	7
2537	唱	5
1533	商店	6
2857	啤酒	17
1780	啪	9
2556	啷	7
2720	喃喃地	10
455	喉咙	17
91	喊	36
1983	喊出	5
631	喊叫	11
1742	喊声	9
1353	喊道	71
2831	喔	5
1735	喘	16
2234	喘息	5
655	喘着	8
1362	喘着气	18
1270	喜悦	19
109	喝	36
110	喝一杯	8
2111	喝彩	10
1309	喷	14
1121	喷出	21
2486	喷出来	5
2431	喷射	5
2278	喷火	5
3052	嗅	15
227	嗓子	16
1634	嗓门	8
343	嗓音	7
632	嗖嗖	20
1252	嗖地	8
1863	嘀咕	14
136	嘟囔	27
1201	嘲笑	13
506	嘴	19
987	嘴唇	21
1202	嘴巴	41
411	嘴里	53
2806	嘶哑	9
441	嘶嘶	16
2426	噔	12
1179	噢	68
1658	噩梦	7
615	噼啪	7
456	噼噼啪啪	7
1490	嚷	17
228	嚷嚷	7
3032	囊	12
2603	四下	10
292	四下里	7
712	四周	26
2397	四处	6
1858	四面八方	7
1411	回	32
1228	回信	21
189	回到	101
609	回去	36
2192	回响	16
1699	回头	13
994	回家	8
686	回忆	13
97	回来	90
1305	回答	55
2083	回荡	7
2256	回身	5
1089	回过	11
2041	回过头来	6
2875	回音	8
1140	团	15
200	园子	7
174	困惑	14
428	困难	10
2016	围	19
2681	围巾	6
2035	围着	9
150	固执	12
393	国家	9
2440	国王	5
1232	国际	13
2678	图书馆	29
563	图案	6
713	图画	7
1142	圆	8
2631	圆形	8
968	圈	15
2152	圈子	11
1571	土豆	9
792	圣	10
2772	圣诞	13
2002	圣诞节	22
1417	在乎	13
2202	在场	8
916	在外	6
2715	在我看来	5
633	地上	84
2699	地下	17
1274	地图	44
28	地方	114
313	地板	30
592	地毯	10
145	地点	5
3074	地牢	13
1578	地转	6
1881	地里	7
2172	地面	32
1761	场	22
2147	场内	5
1715	场地	77
2087	场面	8
64	坏	24
663	坐	57
894	坐下	32
2538	坐到	10
599	坐在	123
634	坐着	17
1118	块	13
1018	块头	10
2650	块茎	8
190	坟墓	12
2293	坦白	6
714	坩埚	34
2430	垃圾箱	8
699	埋	14
1963	埋头	11
816	城堡	83
2734	堂课	9
715	堆	55
1666	堆满	6
2140	堵住	6
1984	塑像	6
2622	塔楼	20
2865	塞德里克·迪戈里	8
1038	塞满	6
1677	塞进	24
191	墓地	6
3086	墓碑	14
600	墙上	25
