84583
4867	00	52
5084	000	75
7028	05	8
7236	1,000	5
256	10	444
1463	100	158
4285	1000	48
2640	101	9
6514	102	5
7518	1050	8
3096	10月	26
2571	11	91
6638	110	9
7544	115	5
7020	117	6
3097	11月	15
123	12	150
1884	120	45
7317	1200	7
4264	123	11
6760	1234	7
3904	125	5
2139	12月	25
2829	13	51
7263	130	7
898	14	60
74	15	210
6428	150	43
5050	1500	21
1274	16	65
6967	160	7
1571	17	41
7448	1739	9
2140	18	60
1313	180	12
2299	19	24
81	1月	11
711	20	276
2804	200	114
3064	2000	42
2397	2002	10
3542	2004	8
6987	2006	8
2554	2008	11
5620	201	11
3899	21	33
6877	210	5
6857	2100	6
6453	22	19
2398	23	18
5295	2300	5
570	24	60
3272	25	124
5755	250	25
7321	2500	12
7471	256	6
3182	26	12
7132	260	10
4150	261	6
2080	27	22
6749	28	14
6202	29	16
6570	2月	6
29	30	281
5626	300	54
3063	3000	30
7447	308	8
6234	31	9
3247	32	23
6952	320	5
6363	325	6
2855	34	7
7199	345	5
4849	35	26
6126	350	9
7013	36	23
6901	360	5
6106	37	6
3360	38	10
7426	39	7
4806	3月	12
2014	40	89
781	400	34
4402	4000	15
6970	401	8
2096	41	7
4756	42	15
6496	43	5
7427	44	11
3356	45	47
7251	48	10
7232	486	5
75	4月	35
672	50	171
2259	500	81
6585	5000	25
7365	507	9
7244	513	5
5322	55	14
6326	555	18
6089	56	8
3932	58	5
7010	59	10
897	5月	24
1488	60	49
6978	600	17
6746	6000	11
7449	626	9
7312	64	8
5503	65	15
6943	6月	18
996	70	35
6663	700	10
6939	72	7
995	75	28
6722	750	5
1734	78	6
7529	789	5
4506	7月	30
4172	80	54
4286	800	28
1447	8000	8
5761	82	8
4252	84	5
6235	85	10
7505	850	11
242	86	7
6261	87	8
2064	88	6
2625	8月	17
2065	90	45
4746	900	11
6368	911	9
3568	95	25
5856	98	8
5288	9月	32
1495	Cds	5
7266	DEL	11
3630	DJ	7
5297	DVD	12
7503	EDD	18
5797	ETV	14
3148	Excel	7
2122	Femi	6
1435	IBM	17
5141	MP	10
4930	MSN	6
3215	NBA	16
2857	NYU	8
2444	PCC	11
3494	QQ	5
5495	RIB	97
6858	VISA	18
6813	Word	5
6306	XYZ	12
4054	Xi	6
175	com	29
6438	iPod	5
6437	mp	12
6158	ok	8
2207	t恤	15
6495	www	9
82	。。。	41
3443	一万	10
2395	一两	53
5140	一代	6
622	一会儿	181
7202	一侧	8
7442	一元	6
5480	一共	69
2372	一切都在	11
2507	一切都是	24
2369	一切顺利	24
3854	一刻	13
2290	一千	24
1863	一半	67
7055	一双鞋	9
1793	一口气	5
3550	一句话	5
4726	一只猫	11
3279	一团糟	17
772	一块	80
3520	一大	47
4408	一大笔钱	41
1189	一头	17
290	一定会	55
591	一家	380
2490	一对	28
3104	一对一	7
3068	一小	17
3922	一年前	8
839	一整天	72
3010	一无所知	21
6115	一日游	5
4520	一早	5
4211	一月	8
6377	一期	5
5384	一束花	5
5404	一条线	7
5357	一桶	6
3426	一楼	27
2975	一次性	7
487	一段时间	112
6608	一毛钱	5
3083	一流	14
3847	一生	15
2381	一生中	20
413	一百	34
2310	一百万	11
2958	一眼	11
730	一秒钟	5
4259	一程	15
3648	一窍不通	5
3021	一等奖	6
6041	一箱	10
1104	一系列	20
6798	一级	5
7001	一罐	8
2599	一般来说	36
257	一节课	12
5206	一英里	8
6460	一行	7
731	一见钟情	20
3805	一言为定	12
6353	一起来	7
1536	一路	11
6506	一路顺风	5
1767	一辈子	9
2286	一道	18
3798	一道菜	8
1560	一部分	95
6490	一针	5
1968	一阵子	8
6237	一餐	7
7192	丁	8
5967	七月	6
2720	七点钟	19
7159	万事达卡	20
5571	万分	6
3819	万圣节	11
142	丈夫	182
6738	三件套	7
221	三十	60
7235	三千	8
3610	三四	12
2761	三学	10
1721	三明治	34
2368	三月	8
5578	三百	7
580	三美	5
4401	三脚架	5
3540	上个月	58
2930	上交	8
6026	上会	10
258	上午	96
5838	上司	8
143	上周	187
5598	上周五	6
1633	上周末	21
2254	上夜班	5
268	上学	87
112	上市	10
771	上帝	76
5254	上床睡觉	12
805	上当	7
4521	上映	14
7	上次	84
1066	上海	85
2186	上涨	25
2844	上演	17
218	上班	96
3580	上瘾	16
2600	上网	58
4985	上船	6
7219	上菜	5
4921	上衣	6
245	上课	68
4367	上路	9
1768	上车	45
2063	上过	26
5570	下一场	7
7337	下一站	9
243	下个月	58
489	下午	472
2741	下周一	60
3455	下周日	10
2758	下学期	15
624	下定决心	28
5183	下山	5
3396	下巴	8
2130	下得	10
383	下棋	19
2607	下次	169
2132	下班	77
2859	下着	8
2734	下课	5
6171	下跌	9
5580	下车	94
4023	下车时	5
3173	下载	39
3808	下降	36
559	下雨	118
1689	下雪	27
3295	不一定	14
3832	不久前	9
158	不仅如此	6
1118	不介意	169
4118	不便	22
1288	不停	28
4816	不先	8
6072	不关	5
3042	不利	7
389	不到	196
6247	不动	5
2976	不及	53
2814	不及格	21
2244	不可思议	23
1587	不可或缺	7
2959	不可避免	12
3043	不吃	27
6257	不合理	5
1420	不在	161
2873	不在乎	45
3116	不坏	11
1972	不太会	7
838	不太好	94
3	不好	206
328	不好意思	198
710	不安	18
1753	不对劲	11
6139	不属于	6
1654	不幸	88
4934	不必要	8
4114	不忙	8
5775	不忠	8
6145	不急	6
4476	不怪	7
3717	不感兴趣	32
5718	不愿	15
4588	不懂	8
429	不成问题	37
7347	不收	8
393	不敢相信	85
6340	不方便	8
5809	不早了	12
4216	不明智	9
6451	不明飞行物	5
965	不是故意	20
6268	不来	8
1026	不用说	13
3059	不知	7
3179	不礼貌	16
4931	不禁	5
2387	不算	42
1806	不累	7
1411	不耐烦	5
7103	不肯	5
3764	不胜感激	22
5519	不能同意	15
1592	不能接受	21
6584	不良	9
384	不行	146
5787	不见	14
1124	不让	12
831	不诚实	14
3591	不该	8
1519	不说	23
4226	不贵	17
5020	不起作用	14
5416	不足以	8
1395	不远	43
3860	不适	5
6210	不通	9
4754	不难	18
5764	与众不同	8
4829	丑	7
738	专业	127
1626	专业人士	12
1054	专业技能	7
6683	专业知识	6
3924	专为	5
1125	专家	44
506	专心	5
2886	专栏	11
4811	专栏作家	9
3506	专注	20
2201	专辑	9
4550	专长	11
402	世界	216
1655	世界各地	45
6841	世界市场	8
4790	世界末日	8
3555	世界杯	17
5078	世界纪录	6
1572	世纪	23
5159	业主	23
4464	业余	6
382	业余时间	31
1894	业务	74
7511	丛林	6
6539	东	12
3872	东京	25
5943	东南亚	5
7378	东方	9
3409	东海	7
6123	东边	6
4406	丝绸	38
3308	丢	64
1199	丢失	20
5836	丢掉	5
1148	丢脸	5
6118	两三	20
3123	两件事	5
7440	两分	8
5806	两千	7
7536	两双	5
121	两居室	14
4973	两样	8
6566	两瓶	13
5527	两边	9
4222	两面	6
4074	严厉	12
739	严肃	28
3444	丧生	6
747	个人信息	14
6593	个人电脑	8
7138	个人账户	5
96	个性	35
4175	中介	6
4398	中会	5
4364	中午	45
6648	中号	9
368	中国	594
3747	中国人	25
7027	中国国际航空公司	5
4564	中国日报	8
6432	中国茶	11
6295	中国菜	16
1748	中国队	5
1668	中国餐馆	18
5555	中场	5
6063	中央	20
6517	中央公园	13
7142	中央处理器	6
7005	中央空调	6
681	中学	22
5858	中式	7
2659	中心	61
1652	中文	75
5865	中旬	7
6610	中期	5
658	中的	177
2953	中等	24
4801	中美洲	5
7493	中药	9
4791	中西部	5
4951	中途	11
3661	中都	8
4511	中餐	18
7216	丰厚	5
1324	丰富多彩	7
4157	丰满	5
1144	丰盛	31
2023	临时	15
7401	临时工	5
3729	丹	29
2742	丹尼斯	5
7436	为准	6
3386	为您服务	25
4526	为时过早	11
2087	为期	23
3644	为生	6
6061	主	8
2325	主人	18
5720	主任	13
2648	主修	59
3261	主动	17
6741	主卧室	6
2062	主厨	9
3132	主导	5
6883	主席	6
716	主意	108
199	主持人	10
4115	主演	8
2768	主管	40
3537	主菜	31
7273	主要职责	9
2593	主角	9
291	主题	27
5944	主食	5
2335	丽莎	32
6511	举世闻名	5
3451	举办	47
7067	举止	5
6006	举起	8
1877	举重	11
1501	久	23
2746	久等	19
6508	义务	8
6600	之下	9
2948	之中	7
5624	之处	6
3028	之外	22
1216	之旅	35
4012	之至	9
5621	之行	5
663	之间	135
560	乌云	6
3887	乏味	9
347	乐	10
3638	乐于助人	11
2289	乐器	14
1262	乐意	226
64	乐观	15
22	乐趣	27
1258	乐队	49
1092	乒乓球	15
4416	乔丹	8
2066	乔迁	12
1348	乘坐	31
3632	乘客	35
5526	乘船	15
5525	乘飞机	13
7091	九十	5
6845	九折	9
3035	九月	15
17	也许	1043
5843	习俗	8
1052	习惯	122
1810	习语	6
972	乡下	25
1284	乡村	16
5292	乡村音乐	5
987	书	226
1444	书上	9
5306	书写	5
3100	书店	33
4488	书房	6
6724	书架	7
2074	书架上	6
1497	书法	9
3102	书籍	18
6612	书面	16
2818	买下	12
6120	买不到	5
3478	买不起	17
48	买了	240
2787	买些	114
1492	买到	83
5651	买单	8
6323	买卖	11
5043	买家	13
355	买得起	18
132	买房子	10
7294	买方	10
3680	买点	22
3721	买票	24
4915	买车	9
5958	买辆	5
6491	乱	7
6668	乳液	10
2314	了不起	17
769	争吵	20
2054	争夺	8
4128	争议	8
3665	争论	23
896	事业	19
4792	事件	16
4278	事先	9
5309	事务	14
479	事实	52
1558	事实上	298
93	事情	847
2353	事故	58
5372	事物	10
797	二十	87
5112	二十五	9
5596	二手	6
5552	二手车	9
2530	云	5
4192	互动	6
5864	互相帮助	5
740	互联网	116
4356	五一	5
7376	五六	5
4547	五十	42
6176	五千	8
6515	五大	9
5105	五月	18
7473	五百	10
4604	亚	7
1661	亚洲	31
3342	交	50
2548	交上来	6
3911	交付	15
4533	交响乐团	5
4613	交往	9
2913	交换	20
5164	交易	122
551	交朋友	7
3143	交流	51
7259	交税	5
6084	交给	17
719	交谈	56
6085	交货	68
513	交通	89
1838	交通事故	8
351	交通堵塞	40
1349	交通工具	14
6824	交通规则	5
4562	交际	6
1727	产假	9
1895	产品	255
7256	产品质量	6
7262	产量	7
1574	享受	158
5496	享有	8
7380	享用	6
4151	京剧	5
6016	亮	14
7314	亮度	6
3888	亲吻	5
832	亲密	22
2735	亲戚	28
226	亲爱的	333
6332	人事	12
6426	人事部	8
2937	人体	5
6331	人力资源	26
5588	人力资源部	18
4892	人口	7
2382	人员	62
3469	人和	15
4301	人士	11
5005	人寿保险	17
5953	人才	7
7382	人才市场	6
4950	人数	6
4309	人民币	19
4477	人物	15
3732	人生	10
343	人类	42
3873	人群	11
777	人行道	17
2120	人选	9
2945	人造	7
7360	人间	11
6774	人际交往	5
5614	人际关系	5
3217	亿	15
302	什么事	304
3599	什么游戏	8
1305	仅此而已	33
4082	仆人	5
6411	今天上午	10
2914	今天下午	177
1157	今天天气	32
4793	今年冬天	6
609	今晚	574
1750	介意	173
960	介绍	111
6599	从头到尾	5
6716	从头开始	5
2285	从未见过	36
1376	从来不	39
4191	从来没	11
4457	从没	10
6012	从现在起	5
3219	从那以后	12
6802	仓库	12
3463	仔细	77
2744	他家	9
4519	他用	7
2202	付	202
5705	付出	21
6393	付出代价	10
1412	付各	12
2457	付款	106
7223	付款条件	13
4177	付清	17
4137	付给	9
5767	付诸实践	6
3914	付账	22
4587	付费	30
1413	付钱	111
471	代	8
5631	代价	8
5877	代币	6
6547	代理	17
2838	代码	16
4147	代表	62
3111	令	9
813	令人	157
83	令人兴奋	95
2935	令人困惑	7
3274	令人惊叹	9
2900	令人担忧	5
3267	令人满意	18
4026	令人讨厌	9
4656	令人鼓舞	5
5636	以东	5
1583	以其	8
6868	以太网	9
1604	以往	5
3174	以防	20
5977	以防万一	11
5108	仪式	12
5072	仰卧起坐	6
6107	仲夏	6
7092	仲裁	5
6854	件物品	6
4371	价	26
659	价值	49
342	价值观	9
118	价格	540
7033	价格上涨	5
4164	价格合理	7
7095	价格比	9
6793	价格表	6
7096	价目表	10
541	价钱	8
7234	任何一方	7
100	任何人	82
3125	任意球	6
296	份	644
7342	份文件	7
4385	企业	47
1728	休	21
397	休假	49
447	休息	180
4976	休息室	11
2518	休息时间	7
5284	休闲	20
5204	众所周知	14
5982	优先	12
7129	优先级	5
2465	优势	52
6346	优惠	19
5804	优惠券	28
2466	优点	28
2015	优秀	55
3939	优良	5
2411	优雅	37
3973	伙伴	5
870	伙计	92
1879	会上	15
6255	会前	5
2954	会后	15
4215	会员	20
3751	会员卡	7
741	会员费	5
5597	会用	13
5326	会见	10
3379	会计	67
3643	会计师	14
4529	会计部	7
3407	会议	226
6971	会议室	19
6882	会议记录	6
6843	会谈	9
5845	会面	12
2750	伞	19
2841	传单	23
3127	传球	7
5674	传真	33
3149	传真机	25
5777	传给	10
103	传统	92
4967	传记	12
667	传输	5
7414	传送带	7
1992	伤	13
3696	伤口	24
922	伤害	43
4819	伦巴	9
3008	伦敦	130
5811	伪造	5
4897	估计	16
1176	伴侣	10
5106	伴娘	7
4480	伴郎	10
1379	伸出	8
2677	伸展	19
1903	但愿如此	6
3185	但有	9
2932	但要	10
1781	位	101
3937	位于	35
54	位置	67
3666	低	56
5700	低于	16
660	低估	12
5771	低收入	5
4974	低调	8
1135	住	140
1245	住在	303
434	住在一起	32
4397	住处	5
6075	住宅	7
4135	住宿	22
356	住房	18
5707	住所	11
1195	住手	7
1932	住院	9
5936	体操	5
5730	体检	16
2097	体温	18
6434	体现	5
5655	体系	5
3604	体育	18
3213	体育场	14
3744	体育课	6
3554	体育赛事	5
1875	体育锻炼	6
3416	体育馆	26
1192	体贴	19
1408	体重	40
5500	体重增加	10
3718	体面	7
1904	体验	13
4193	何不	5
1809	何时何地	11
4579	余地	6
6052	余生	6
4178	余额	24
2001	佛罗里达	16
2830	作业	53
1616	作品	26
2774	作家	20
1820	作弊	15
2835	作文	6
2529	作用	27
4139	作者	21
5574	你喝	14
475	你家	40
829	你问	27
6758	佣金	43
3119	佳	9
5873	侄女	18
1506	侄子	9
847	例	18
4591	例外	9
1811	例子	23
4032	供	25
3318	供应	58
6836	供应品	10
5337	供应商	34
7208	供暖系统	6
7143	供货	5
3234	依我看	5
6230	依赖	8
1105	侦探	11
2596	侦探小说	13
7190	侧	6
1149	侮辱	11
5035	侵犯	6
3150	便利	31
7181	便士	5
931	便宜	250
5692	便宜货	6
654	便携式	10
6557	便服	5
5147	便条	6
4654	促销	23
271	俄罗斯	22
4446	俗气	7
4857	俗话说	9
1607	保佑	8
6884	保修	17
6821	保修期	13
7051	保单	7
6302	保姆	17
